"schema_name: String = ""OMSmsgFields""", schema_version: Int = 100, time: Long, message_uid: String, source: String, PENDING_ALLOC_IND: Option[Boolean] = , CLNT_INT_ID: Option[String] = , CLNT_INT_ID_TYPE: Option[CLNT_INT_ID_TYPES] , BUY_SELL_OMS: Option[BUY_SELL_OMSS] = , FIN_INSTR_ID_INT: Option[String] = , FIN_INSTR_ID_INT_TYPE: Option[FIN_INSTR_ID_INT_TYPES] = , PRICE: Option[Array[Byte]] = , PRICE_NOTATION: Option[PRICE_NOTATION_TYPES] = , PRICE_MULTIPLIER: Option[Array[Byte]] = , PRICE_CURRENCY: Option[String] = , CURR_CODE_LEG2: Option[String] = , OPTION_TYPE_OMS: Option[OPTION_TYPES_OMS] = , STRIKE_PRICE: Option[List[Array[Byte]]] = , STRIKE_PRICE_CURRENCY: Option[List[String]] = , UP_FRONT_PAYMENT: Option[Array[Byte]] = , STTLM_DELIVERY_TYPE: Option[STTLM_DELIVERY_TYPES] = , OPTION_EXERCISE_STYLE: Option[OPTION_EXERCISE_STYLES] = , MATURITY_DATE: Option[Long] = , EXPIRY_DATE: Option[Long] = , QTY_CURRENCY: Option[String] = , QTY_NOTATION: Option[QTY_NOTATION_TYPES] = , INITIAL_QUANTITY: Option[Array[Byte]] = , DIRECTED_ORDER_IND: Option[Boolean] = , TRADING_CAPACITY_IND: Option[TRADING_CAPACITY_INDS] = , LIQ_PROV_ACTIVITY: Option[Boolean] = , ORD_ID_EXT: Option[String] = , ORD_ID_EXT_TYPE: Option[ORD_ID_EXT_TYPES] = , ORDER_ID_INT: Option[String] = , VENUE_MIC: Option[String] = , ORDER_TYPE: Option[String] = , LIMIT_PRICE: Option[Array[Byte]] = , ADDTL_LIMIT_PRICE: Option[Array[Byte]] = , STOP_PRICE: Option[Array[Byte]] = , PEGGED_LIMIT_PRICE: Option[Array[Byte]] = , REMAINING_QUANTITY: Option[Array[Byte]] = , DISPL_QUANTITY: Option[Array[Byte]] = , TRADED_QUANTITY: Option[Array[Byte]] = , MAQ: Option[Array[Byte]] = , MES: Option[Array[Byte]] = , MES_FIRST_EXEC_ONLY_IND: Option[Boolean] = , SELF_EXEC_PREVENT_IND: Option[Boolean] = , ORDER_SUBM_TS: Option[Long] = , ORDER_ENTRY_TS: Option[Long] = , EXECUTION_TS: Option[Long] = , ORDER_EVNT_CODE: ORDER_EVNT_CODE_TYPES, ORDER_ACTN: Option[ORDER_ACTN_TYPES] = , SHORT_SELLING_IND: Option[SHORT_SELLING_INDS] = , WAIVER_IND: Option[List[WAIVER_IND_TYPES]] = , TRADING_VENUE_TRX_ID: Option[String] = , VALIDITY_PERIOD_IND: Option[VALIDITY_PERIOD_INDS] = , ORDER_RESTRICTION: Option[ORDER_RESTRICTION_TYPES] = , VALIDITY_PERIOD_END_DATE: Option[Long] = , AGG_ORDER_IND: Option[Boolean] = , SEND_ENTITY_ID: Option[String] = , SEND_ENTITY_ID_TYPE: Option[SEND_ENTITY_ID_TYPES] = , UNDL_INSTR_ID: Option[List[String]] = , UNDL_INSTR_ID_TYPE: Option[List[UNDL_INSTR_ID_TYPES]] = , PASSV_AGGR_IND: Option[PASSV_AGGR_INDS] = , EXEC_WITHIN_FIRM: Option[String] = , PRODUCT_DESC: Option[String] = , CONTRACT_ID: Option[String] = , CURRENCY_PAIR: Option[String] = , INVEST_DECISION_WITHIN_FIRM: Option[String] = , COUNTRY_WHERE_ORD_RECEIVED: Option[String] = , ACT_ON_BEHALF_CLIENT_ID: Option[String] = , ACT_ON_BEHALF_CLIENT_ID_TYPE: Option[ACT_ON_BEHALF_CLIENT_ID_TYPES] = , QUOTE_VALID_UNTIL: Option[Long] = , QUOTE_CXL_REASON: Option[QUOTE_CXL_REASONS] = , PTT_EXMPT_REASON: Option[PTT_EXMPT_REASONS] = , SPREAD: Option[Array[Byte]] = , XCHANGE_RATE: Option[Array[Byte]] = , REF_PRICE: Option[Array[Byte]] = , PAY_NOTIONAL: Option[Array[Byte]] = , RCV_NOTIONAL: Option[Array[Byte]] = , PAY_NOTIONAL_CURRENCY: Option[String] = , RCV_NOTIONAL_CURRENCY: Option[String] = , REPO_RATE: Option[Array[Byte]] = , STRIKE_PRICE_PEND: Option[Boolean] = , STRIKE_PRICE_NOTATION: Option[List[STRIKE_PRICE_NOTATION_TYPES]] = , EXCH_SEQ_NR: Option[Int] = , QUOTE_ACCEPT_TIME: Option[Long] = , COUNTERPARTY_ID: Option[String] = , COUNTERPARTY_ID_TYPE: Option[COUNTERPARTY_ID_TYPES] = , EXEC_ID_INT: Option[String] = , SHORTCODE_CLIENT: Option[String] = , SHORTCODE_IDM: Option[String] = , SHORTCODE_EDM: Option[String] = ,,,,
OMSmsgFields, 100, 2018-02-09T13:10:03.575000Z, 180201060000000002299, eBond, , 0D369197EA564088E0438C0D97654088, ISIS, SELL, EU070809, INTID, 1.55000000000000004, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , , , DA72FC031464003399, TRDVN, , XOFF, , , , , , , , 1000000.00000000000000000, , , , , , , 2018-02-09T10:37:58.000000Z, EXCOR, FILL, , , , , , , , , , , , , CLIENT, , , , , DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.578000Z, 180201040000000016199, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 100.39300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_699, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:53:31.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 130, OBL 0 08 Apr 2022, , , CB2OLSS, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.578000Z, 180201040000000016799, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 100.39300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_799, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:56:23.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , ga2walt, OBL 0 08 Apr 2022, , , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.576000Z, 180201060000000002499, eBond, , 0D369197EA564088E0438C0D97654088, ISIS, BUYI, EU101530, INTID, 13.50000000000000000, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , , , DA72FC321464003099, TRDVN, , XOFF, , , , , , , , 1000000.00000000000000000, , , , , , , 2018-02-09T10:38:44.000000Z, EXCOR, FILL, , , , , , , , , , , , , CLIENT, , , , CB2DICO, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.582000Z, 180201040000000016899, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 100.39300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_799, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:56:23.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , ga2walt, OBL 0 08 Apr 2022, , , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.578000Z, 180201040000000017399, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_799, TRDVN, , TREU, , , , , , , , , , , , , , , , QUOT, NEWO, UNDI, , , , , , , , , , , , ga2walt, OBL 0 08 Apr 2022, , , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.577000Z, 180201040000000016299, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 100.39300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_699, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:53:31.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 130, OBL 0 08 Apr 2022, , , CB2OLSS, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.578000Z, 180201040000000016999, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 100.39300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_799, TRDVN, , TREU, , , , , , , , , , , , , , , , QUOT, NEWO, UNDI, , , , , , , , , , , , ga2walt, OBL 0 08 Apr 2022, , , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.575000Z, 180201060000000001899, eBond, , 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , , , EUGV_20180201_799, TRDVN, , TRWB, , , , , , , , 1000000.00000000000000000, , , , , , , 2018-02-09T09:57:05.000000Z, EXCOR, FILL, , , 20180201CBKGEUGV7, , , , , , , , , , ga2walt, , 20180201CBKGEUGV7, , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.579000Z, 180201040000000016599, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_699, TRDVN, , TREU, , , , , , , , , , , , , , , 2018-02-09T09:53:26.000000Z, EXCOR, FILL, UNDI, , , , , , , , , , , , 130, OBL 0 08 Apr 2022, , , CB2OLSS, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.582000Z, 180201040000000017199, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_799, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:56:23.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , ga2walt, OBL 0 08 Apr 2022, , , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:07.528000Z, 180201060000000001799, eBond, , 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , , , EUGV_20180201_699, TRDVN, , TRWB, , , , , , , , 1000000.00000000000000000, , , , , , , 2018-02-09T09:53:54.000000Z, EXCOR, FILL, , , 20180201CBKGEUGV6, , , , , , , , , , 130, , 20180201CBKGEUGV6, , cb2olss, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:07.531000Z, 180201040000000016499, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_699, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:53:31.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 130, OBL 0 08 Apr 2022, , , CB2OLSS, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:03.581000Z, 180201040000000016399, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 100.39300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_699, TRDVN, , TREU, , , , , , , , , , , , , , , , QUOT, NEWO, UNDI, , , , , , , , , , , , 130, OBL 0 08 Apr 2022, , , CB2OLSS, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:10:07.534000Z, 180201040000000017299, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001141752, ISIN, 99.89300000000000068, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_799, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T09:56:23.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , ga2walt, OBL 0 08 Apr 2022, , , CB3DASI, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:20:03.580000Z, 180201060000000004999, eBond, , 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.53600000000000136, PERC, , , , , , , , , , , , , NOML, 2000000.00000000000000000, , , , EUGV_20180201_1599, TRDVN, , TRWB, , , , , , , , 2000000.00000000000000000, , , , , , , 2018-02-09T12:18:10.000000Z, EXCOR, FILL, , , 20180201CBKGEUGV15, , , , , , , , , , , , 20180201CBKGEUGV15, , , DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:20:03.572000Z, 180201040000000034799, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.53600000000000136, PERC, , , , , , , , , , , , , NOML, 2000000.00000000000000000, , DEAL, , EUGV_20180201_1599, TRDVN, , TREU, , , , , , , , , , , , , , , 2018-02-09T12:17:45.000000Z, EXCOR, FILL, UNDI, , , , , , , , , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:20:03.575000Z, 180201040000000034699, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.53600000000000136, PERC, , , , , , , , , , , , , NOML, 2000000.00000000000000000, , DEAL, , EUGV_20180201_1599, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T12:18:06.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:15:07.532000Z, 180201040000000032699, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.52800000000000580, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_1199, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T12:14:28.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:15:03.572000Z, 180201040000000032599, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.52800000000000580, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_1199, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T12:14:28.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:15:03.572000Z, 180201040000000032899, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.52800000000000580, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_1199, TRDVN, , TREU, , , , , , , , , , , , , , , , QUOT, NEWO, UNDI, , , , , , , , , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:20:03.578000Z, 180201040000000033399, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.53799999999999670, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_1299, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T12:15:51.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:20:03.578000Z, 180201040000000033899, eBond, false, 0D369197EB634088E0438C0D97654088, ISIS, BUYI, DE0001102416, ISIN, 96.89499999999999602, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_1399, TRDVN, , TREU, , , , , , , , , , , , , 2018-02-09T12:16:15.000000Z, , , QUOT, NEWO, UNDI, , , , , , , CoBa, , , , , 0, DBR 0 1/4 15 Feb 2027, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
OMSmsgFields, 100, 2018-02-09T13:20:00.029000Z, 180201040000000033199, eBond, false, 0D369197EC014088E0438C0D97654088, ISIS, SELL, DE0001102408, ISIN, 95.52800000000000580, PERC, , , , , , , , , , , , , NOML, 1000000.00000000000000000, , DEAL, , EUGV_20180201_1199, TRDVN, , TREU, , , , , , , , , , , , , , , , QUOT, EXPI, UNDI, , , , , , , , , , , , 0, DBR 0 15 Aug 2026, , , 0, DE, , , , , , , , , , , , , , , , , , , , , , , , , , , 
